ZIP_COAL,cate_half_plus1,cate_bed_plus1,cate_joint_half1_bed1,cate_joint_half1_5_bed0_5
14037,638021.5542927507,-5667311.055120671,-5029289.500827921,-1876623.1961212098
14039,641151.4010563609,-5686506.172507134,-5045354.771450775,-1881525.9846690262
14040,644281.2478199713,-5705701.289893599,-5061420.042073628,-1886428.7732168427
14041,647411.0945835812,-5724896.407280063,-5077485.312696482,-1891331.5617646598
14042,650540.9413471916,-5744091.524666531,-5093550.58331934,-1896234.3503124781
14043,653670.7881108018,-5763286.642052995,-5109615.853942193,-1901137.1388602946
14047,656800.6348744119,-5782481.759439459,-5125681.124565047,-1906039.9274081117
14048,659930.4816380222,-5801676.876825923,-5141746.395187902,-1910942.7159559282
14051,663060.3284016326,-5820871.994212387,-5157811.6658107545,-1915845.5045037447
14052,666190.1751652425,-5840067.111598855,-5173876.936433612,-1920748.2930515637
14054,669320.0219288529,-5859262.228985319,-5189942.2070564665,-1925651.0815993801
14055,672449.8686924633,-5878457.346371783,-5206007.47767932,-1930553.8701471966
14056,675579.7154560736,-5897652.463758247,-5222072.748302173,-1935456.658695013
14057,678709.5622196835,-5916847.581144711,-5238138.018925028,-1940359.4472428302
14058,681839.4089832939,-5936042.698531179,-5254203.289547885,-1945262.2357906487
14059,684969.2557469043,-5955237.815917643,-5270268.560170738,-1950165.0243384647
14060,688099.1025105142,-5974432.933304107,-5286333.830793593,-1955067.812886282
14062,691228.9492741246,-5993628.050690571,-5302399.101416446,-1959970.6014340983
14063,694358.7960377351,-6012823.168077035,-5318464.372039299,-1964873.389981915
14065,697488.6428013449,-6032018.285463499,-5334529.6426621545,-1969776.1785297322
14066,700618.4895649552,-6051213.402849967,-5350594.913285011,-1974678.9670775505
14067,703748.3363285656,-6070408.520236431,-5366660.183907865,-1979581.7556253667
14068,706878.183092176,-6089603.637622895,-5382725.454530719,-1984484.5441731834
14069,710008.0298557859,-6108798.755009359,-5398790.725153573,-1989387.3327210005
14070,713137.8766193963,-6127993.872395824,-5414855.995776426,-1994290.121268817
14072,716267.7233830066,-6147188.9897822905,-5430921.266399284,-1999192.9098166353
14075,719397.5701466165,-6166384.107168755,-5446986.537022138,-2004095.6983644525
14080,722527.4169102269,-6185579.224555219,-5463051.807644991,-2008998.4869122691
14081,725657.2636738373,-6204774.341941683,-5479117.078267845,-2013901.2754600854
14082,728787.1104374472,-6223969.459328147,-5495182.348890699,-2018804.0640079023
14083,731916.9572010576,-6243164.576714611,-5511247.619513553,-2023706.852555719
14085,735046.803964668,-6262359.694101078,-5527312.8901364105,-2028609.6411035373
14086,738176.6507282783,-6281554.811487542,-5543378.160759265,-2033512.4296513537
14091,741306.4974918882,-6300749.9288740065,-5559443.431382118,-2038415.218199171
14092,744436.3442554986,-6319945.0462604705,-5575508.702004972,-2043318.006746987
14094,747566.191019109,-6339140.163646935,-5591573.972627826,-2048220.7952948038
14098,750696.0377827189,-6358335.281033403,-5607639.243250683,-2053123.5838426226
14101,753825.8845463293,-6377530.398419867,-5623704.513873537,-2058026.3723904393
14102,756955.7313099396,-6396725.515806331,-5639769.784496391,-2062929.1609382557
14103,760085.5780735496,-6415920.633192794,-5655835.055119244,-2067831.9494860726
14105,763215.4248371599,-6435115.7505792575,-5671900.3257420985,-2072734.7380338896
14108,766345.2716007703,-6454310.867965726,-5687965.596364956,-2077637.5265817076
14111,769475.1183643802,-6473505.98535219,-5704030.86698781,-2082540.315129525
14113,772604.9651279906,-6492701.102738653,-5720096.137610664,-2087443.103677341
14120,775734.811891601,-6511896.220125118,-5736161.408233518,-2092345.892225158
14125,778864.6586552113,-6531091.337511582,-5752226.678856371,-2097248.680772974
14126,781994.5054188212,-6550286.454898046,-5768291.949479225,-2102151.4693207913
14127,785124.3521824316,-6569481.572284514,-5784357.220102083,-2107054.2578686094
14129,788254.198946042,-6588676.689670978,-5800422.490724936,-2111957.046416426
14130,791384.0457096519,-6607871.807057442,-5816487.76134779,-2116859.834964243
14131,794513.8924732623,-6627066.924443906,-5832553.031970644,-2121762.6235120595
14132,797643.7392368726,-6646262.04183037,-5848618.302593498,-2126665.412059876
14134,800773.5860004826,-6665457.159216838,-5864683.573216355,-2131568.200607695
14135,803903.4327640929,-6684652.276603302,-5880748.8438392095,-2136470.9891555114
14136,807033.2795277034,-6703847.393989767,-5896814.114462063,-2141373.777703328
14138,810163.1262913137,-6723042.51137623,-5912879.385084916,-2146276.5662511447
14139,813292.9730549236,-6742237.628762694,-5928944.655707771,-2151179.3547989614
14141,816422.8198185341,-6761432.746149159,-5945009.926330624,-2156082.143346778
14143,819552.6665821443,-6780627.863535626,-5961075.196953481,-2160984.9318945967
14145,822682.5133457542,-6799822.98092209,-5977140.467576336,-2165887.7204424134
14150,825812.3601093646,-6819018.098308554,-5993205.738199189,-2170790.50899023
14166,828942.206872975,-6838213.215695018,-6009271.0088220425,-2175693.2975380467
14167,832072.053636585,-6857408.333081482,-6025336.279444898,-2180596.0860858634
14169,835201.9004001953,-6876603.45046795,-6041401.550067754,-2185498.874633682
14170,838331.7471638056,-6895798.567854414,-6057466.820690607,-2190401.6631814986
14171,841461.5939274156,-6914993.685240878,-6073532.091313463,-2195304.4517293153
14172,844591.4406910259,-6934188.802627342,-6089597.361936316,-2200207.240277132
14173,847721.2874546363,-6953383.920013806,-6105662.632559169,-2205110.0288249487
14174,850851.1342182467,-6972579.037400274,-6121727.903182027,-2210012.817372767
14201,853980.9809818566,-6991774.154786738,-6137793.173804881,-2214915.605920584
14202,857110.827745467,-7010969.272173202,-6153858.444427734,-2219818.3944684006
14204,860240.6745090773,-7030164.389559666,-6169923.715050588,-2224721.183016217
14206,863370.5212726872,-7049359.50694613,-6185988.9856734425,-2229623.971564034
14207,866500.3680362976,-7068554.624332594,-6202054.256296296,-2234526.7601118507
14208,869630.2147999081,-7087749.7417190615,-6218119.526919153,-2239429.548659669
14209,872760.0615635178,-7106944.859105525,-6234184.797542008,-2244332.337207486
14210,875889.9083271283,-7126139.97649199,-6250250.068164861,-2249235.1257553026
14211,879019.7550907386,-7145335.093878454,-6266315.338787715,-2254137.914303119
14212,882149.601854349,-7164530.211264918,-6282380.609410569,-2259040.702850935
14213,885279.4486179589,-7183725.328651385,-6298445.880033426,-2263943.4913987545
14214,888409.2953815693,-7202920.446037849,-6314511.15065628,-2268846.2799465708
14215,891539.1421451797,-7222115.563424313,-6330576.421279134,-2273749.068494387
14216,894668.9889087896,-7241310.6808107775,-6346641.691901987,-2278651.8570422046
14217,897798.8356724,-7260505.7981972415,-6362706.962524842,-2283554.645590021
14218,900928.6824360103,-7279700.915583709,-6378772.233147699,-2288457.434137839
14219,904058.5291996204,-7298896.032970173,-6394837.5037705535,-2293360.2226856565
14220,907188.3759632306,-7318091.150356637,-6410902.774393407,-2298263.011233473
14221,910318.222726841,-7337286.267743101,-6426968.045016261,-2303165.799781289
14222,913448.0694904509,-7356481.385129565,-6443033.315639114,-2308068.5883291066
14223,916577.9162540612,-7375676.502516029,-6459098.586261968,-2312971.376876923
14224,919707.7630176715,-7394871.619902497,-6475163.856884826,-2317874.165424741
14225,922837.609781282,-7414066.737288961,-6491229.127507679,-2322776.9539725576
14226,925967.4565448919,-7433261.854675425,-6507294.398130533,-2327679.7425203747
14227,929097.3033085023,-7452456.972061889,-6523359.668753387,-2332582.531068191
14228,932227.1500721127,-7471652.089448353,-6539424.939376241,-2337485.3196160076
14301,935356.9968357226,-7490847.206834822,-6555490.209999098,-2342388.1081638266
14303,938486.8435993331,-7510042.324221285,-6571555.480621953,-2347290.896711643
14304,941616.6903629432,-7529237.441607749,-6587620.751244805,-2352193.6852594595
14305,944746.5371265532,-7548432.558994212,-6603686.021867659,-2357096.4738072767
14411,947876.3838901636,-7567627.676380677,-6619751.292490514,-2361999.262355093
14414,951006.230653774,-7586822.793767141,-6635816.563113367,-2366902.0509029096
14415,954136.0774173844,-7606017.91115361,-6651881.833736223,-2371804.839450728
14416,957265.9241809943,-7625213.028540074,-6667947.104359079,-2376707.627998545
14418,960395.7709446045,-7644408.145926537,-6684012.374981932,-2381610.4165463615
14420,963525.617708215,-7663603.263313,-6700077.6456047855,-2386513.205094178
14422,966655.4644718249,-7682798.380699465,-6716142.916227641,-2391415.993641995
14423,969785.3112354353,-7701993.498085932,-6732208.1868504975,-2396318.7821898134
14424,972915.1579990456,-7721188.615472397,-6748273.457473351,-2401221.57073763
14425,976045.0047626555,-7740383.732858861,-6764338.728096206,-2406124.359285447
14427,979174.851526266,-7759578.850245324,-6780403.998719059,-2411027.1478332635
14428,982304.6982898763,-7778773.967631789,-6796469.269341912,-2415929.93638108
14432,985434.5450534867,-7797969.085018257,-6812534.53996477,-2420832.7249288983
14433,988564.3918170966,-7817164.202404721,-6828599.810587624,-2425735.5134767154
14435,991694.238580707,-7836359.319791185,-6844665.081210477,-2430638.302024532
14437,994824.0853443174,-7855554.437177649,-6860730.351833331,-2435541.0905723483
14441,997953.9321079273,-7874749.554564113,-6876795.6224561855,-2440443.8791201655
14445,1001083.7788715377,-7893944.671950576,-6892860.893079039,-2445346.667667982
14450,1004213.625635148,-7913139.7893370455,-6908926.163701897,-2450249.4562158003
14454,1007343.4723987579,-7932334.906723509,-6924991.434324751,-2455152.2447636174
14456,1010473.3191623683,-7951530.024109973,-6941056.704947604,-2460055.033311434
14462,1013603.1659259787,-7970725.141496437,-6957121.975570458,-2464957.8218592503
14463,1016733.0126895886,-7989920.258882901,-6973187.246193312,-2469860.610407067
14464,1019862.859453199,-8009115.376269368,-6989252.516816169,-2474763.398954886
14466,1022992.7062168093,-8028310.4936558325,-7005317.787439023,-2479666.187502702
14467,1026122.5529804197,-8047505.6110422965,-7021383.058061878,-2484568.9760505185
14468,1029252.3997440296,-8066700.7284287615,-7037448.32868473,-2489471.764598336
14469,1032382.24650764,-8085895.845815225,-7053513.599307585,-2494374.5531461523
14470,1035512.0932712504,-8105090.963201689,-7069578.869930438,-2499277.3416939685
14471,1038641.9400348603,-8124286.080588156,-7085644.140553296,-2504180.130241788
14472,1041771.7867984707,-8143481.197974619,-7101709.41117615,-2509082.918789604
14475,1044901.6335620809,-8162676.315361084,-7117774.681799004,-2513985.7073374204
14476,1048031.4803256908,-8181871.432747548,-7133839.952421857,-2518888.495885238
14477,1051161.3270893013,-8201066.5501340125,-7149905.223044712,-2523791.2844330543
14478,1054291.1738529117,-8220261.667520479,-7165970.493667569,-2528694.072980873
14479,1057421.020616522,-8239456.784906944,-7182035.764290422,-2533596.8615286895
14480,1060550.867380132,-8258651.902293408,-7198101.034913276,-2538499.650076506
14481,1063680.7141437423,-8277847.019679872,-7214166.30553613,-2543402.4386243224
14482,1066810.5609073527,-8297042.137066336,-7230231.576158984,-2548305.227172139
14485,1069940.4076709626,-8316237.254452803,-7246296.846781842,-2553208.015719958
14486,1073070.254434573,-8335432.371839267,-7262362.117404696,-2558110.8042677743
14487,1076200.1011981834,-8354627.489225732,-7278427.388027549,-2563013.592815591
14489,1079329.9479617933,-8373822.606612195,-7294492.658650403,-2567916.381363408
14502,1082459.7947254037,-8393017.72399866,-7310557.929273257,-2572819.1699112244
14504,1085589.641489014,-8412212.841385124,-7326623.199896109,-2577721.958459041
14505,1088719.488252624,-8431407.958771592,-7342688.470518968,-2582624.74700686
14506,1091849.3350162343,-8450603.076158056,-7358753.741141822,-2587527.5355546763
14507,1094979.1817798447,-8469798.19354452,-7374819.011764675,-2592430.324102493
14510,1098109.028543455,-8488993.310930984,-7390884.282387529,-2597333.1126503097
14511,1101238.875307065,-8508188.428317448,-7406949.553010384,-2602235.9011981264
14512,1104368.7220706753,-8527383.545703916,-7423014.823633241,-2607138.689745945
14513,1107498.5688342857,-8546578.66309038,-7439080.094256094,-2612041.4782937616
14514,1110628.4155978956,-8565773.780476844,-7455145.364878949,-2616944.2668415783
14515,1113758.262361506,-8584968.897863308,-7471210.635501802,-2621847.0553893945
14516,1116888.1091251164,-8604164.015249772,-7487275.906124655,-2626749.8439372117
14517,1120017.9558887263,-8623359.132636236,-7503341.17674751,-2631652.6324850284
14519,1123147.8026523367,-8642554.250022704,-7519406.447370367,-2636555.421032847
14521,1126277.649415947,-8661749.367409168,-7535471.717993219,-2641458.2095806636
14522,1129407.4961795574,-8680944.484795632,-7551536.988616074,-2646360.99812848
14525,1132537.3429431673,-8700139.602182096,-7567602.259238929,-2651263.786676297
14526,1135667.1897067777,-8719334.71956856,-7583667.529861782,-2656166.5752241137
14527,1138797.036470388,-8738529.836955028,-7599732.80048464,-2661069.3637719317
14530,1141926.883233998,-8757724.954341492,-7615798.071107494,-2665972.152319749
14532,1145056.7299976083,-8776920.071727956,-7631863.341730347,-2670874.9408675656
14533,1148186.5767612187,-8796115.18911442,-7647928.612353201,-2675777.729415382
14534,1151316.4235248286,-8815310.306500884,-7663993.882976055,-2680680.517963199
14536,1154446.270288439,-8834505.423887352,-7680059.153598911,-2685583.3065110175
14537,1157576.1170520494,-8853700.541273816,-7696124.424221765,-2690486.0950588337
14539,1160705.9638156598,-8872895.65866028,-7712189.69484462,-2695388.88360665
14541,1163835.8105792697,-8892090.776046744,-7728254.965467474,-2700291.6721544676
14542,1166965.65734288,-8911285.893433208,-7744320.236090328,-2705194.460702284
14543,1170095.5041064904,-8930481.010819672,-7760385.506713183,-2710097.2492501
14544,1173225.3508701003,-8949676.12820614,-7776450.777336038,-2715000.0377979195
14545,1176355.1976337107,-8968871.245592603,-7792516.047958893,-2719902.8263457357
14546,1179485.044397321,-8988066.362979067,-7808581.318581747,-2724805.614893552
14548,1182614.891160931,-9007261.480365532,-7824646.5892046,-2729708.4034413695
14550,1185744.7379245413,-9026456.597751996,-7840711.859827454,-2734611.1919891858
14551,1188874.5846881517,-9045651.715138463,-7856777.130450312,-2739513.980537004
14555,1192004.4314517616,-9064846.832524927,-7872842.401073164,-2744416.7690848215
14557,1195134.278215372,-9084041.949911391,-7888907.671696019,-2749319.5576326377
14559,1198264.1249789824,-9103237.067297855,-7904972.9423188735,-2754222.346180454
14560,1201393.9717425928,-9122432.18468432,-7921038.212941727,-2759125.1347282706
14561,1204523.8185062027,-9141627.302070787,-7937103.4835645845,-2764027.9232760896
14564,1207653.6652698128,-9160822.419457251,-7953168.754187439,-2768930.711823906
14568,1210783.5120334234,-9180017.536843715,-7969234.024810293,-2773833.5003717225
14569,1213913.3587970333,-9199212.65423018,-7985299.295433146,-2778736.2889195397
14571,1217043.2055606437,-9218407.771616643,-8001364.566056,-2783639.077467356
14572,1220173.052324254,-9237602.889003107,-8017429.836678853,-2788541.8660151726
14580,1223302.899087864,-9256798.006389575,-8033495.107301712,-2793444.6545629916
14586,1226432.7458514743,-9275993.12377604,-8049560.377924564,-2798347.443110808
14589,1229562.5926150847,-9295188.241162503,-8065625.648547418,-2803250.2316586245
14590,1232692.439378695,-9314383.358548967,-8081690.919170272,-2808153.020206441
14591,1235822.286142305,-9333578.475935431,-8097756.189793127,-2813055.808754258
14592,1238952.1329059154,-9352773.593321899,-8113821.460415984,-2817958.5973020764
14604,1242081.9796695258,-9371968.710708363,-8129886.731038837,-2822861.385849893
14605,1245211.8264331357,-9391163.828094827,-8145952.001661691,-2827764.17439771
14606,1248341.673196746,-9410358.945481291,-8162017.272284545,-2832666.9629455265
14607,1251471.5199603564,-9429554.062867755,-8178082.542907398,-2837569.751493343
14608,1254601.3667239663,-9448749.18025422,-8194147.813530252,-2842472.54004116
14609,1257731.2134875767,-9467944.297640687,-8210213.08415311,-2847375.328588979
14610,1260861.060251187,-9487139.41502715,-8226278.354775964,-2852278.117136795
14611,1263990.907014797,-9506334.532413615,-8242343.625398818,-2857180.9056846118
14612,1267120.7537784074,-9525529.649800079,-8258408.896021672,-2862083.6942324284
14613,1270250.6005420177,-9544724.767186543,-8274474.166644524,-2866986.482780245
14614,1273380.447305628,-9563919.88457301,-8290539.437267383,-2871889.271328063
14615,1276510.294069238,-9583115.001959475,-8306604.707890237,-2876792.0598758804
14616,1279640.1408328484,-9602310.119345939,-8322669.978513089,-2881694.848423697
14617,1282769.9875964588,-9621505.236732403,-8338735.249135944,-2886597.6369715133
14618,1285899.8343600687,-9640700.354118867,-8354800.519758798,-2891500.4255193304
14619,1289029.681123679,-9659895.471505335,-8370865.790381655,-2896403.214067149
14620,1292159.5278872894,-9679090.588891799,-8386931.061004508,-2901306.002614965
14621,1295289.3746508993,-9698285.706278263,-8402996.331627363,-2906208.7911627823
14622,1298419.2214145097,-9717480.823664727,-8419061.602250217,-2911111.579710599
14623,1301549.06817812,-9736675.94105119,-8435126.872873072,-2916014.3682584153
14624,1304678.9149417304,-9755871.058437655,-8451192.143495925,-2920917.1568062315
14625,1307808.7617053404,-9775066.175824123,-8467257.414118782,-2925819.945354051
14626,1310938.6084689507,-9794261.293210587,-8483322.684741635,-2930722.733901867
14701,1314068.455232561,-9813456.41059705,-8499387.95536449,-2935625.5224496834
14706,1317198.301996171,-9832651.527983515,-8515453.225987343,-2940528.3109975006
14707,1320328.1487597814,-9851846.645369979,-8531518.496610198,-2945431.0995453172
14708,1323457.9955233918,-9871041.762756446,-8547583.767233055,-2950333.8880931353
14709,1326587.8422870017,-9890236.88014291,-8563649.037855908,-2955236.676640953
14710,1329717.689050612,-9909431.997529374,-8579714.308478761,-2960139.465188769
14711,1332847.5358142224,-9928627.114915838,-8595779.579101617,-2965042.2537365854
14712,1335977.3825778323,-9947822.232302302,-8611844.84972447,-2969945.042284403
14714,1339107.2293414427,-9967017.349688767,-8627910.120347325,-2974847.830832219
14715,1342237.076105053,-9986212.467075234,-8643975.390970182,-2979750.6193800373
14716,1345366.9228686634,-10005407.584461698,-8660040.661593035,-2984653.407927854
14717,1348496.7696322734,-10024602.701848162,-8676105.932215888,-2989556.196475671
14718,1351626.6163958837,-10043797.819234626,-8692171.202838743,-2994458.9850234874
14719,1354756.463159494,-10062992.93662109,-8708236.473461596,-2999361.773571304
14720,1357886.3099231038,-10082188.054007558,-8724301.744084455,-3004264.562119123
14722,1361016.1566867144,-10101383.171394022,-8740367.014707308,-3009167.350666939
14723,1364146.0034503245,-10120578.288780486,-8756432.285330161,-3014070.139214756
14724,1367275.850213935,-10139773.40616695,-8772497.555953015,-3018972.927762573
14726,1370405.696977545,-10158968.523553414,-8788562.82657587,-3023875.7163103893
14727,1373535.5437411556,-10178163.640939882,-8804628.097198727,-3028778.504858208
14728,1376665.3905047658,-10197358.758326346,-8820693.36782158,-3033681.2934060246
14729,1379795.2372683757,-10216553.87571281,-8836758.638444435,-3038584.0819538413
14731,1382925.084031986,-10235748.993099274,-8852823.909067288,-3043486.870501658
14732,1386054.9307955964,-10254944.110485738,-8868889.179690141,-3048389.659049475
14733,1389184.7775592064,-10274139.227872202,-8884954.450312996,-3053292.4475972913
14735,1392314.6243228167,-10293334.34525867,-8901019.720935853,-3058195.23614511
14736,1395444.471086427,-10312529.462645134,-8917084.991558706,-3063098.024692926
14737,1398574.317850037,-10331724.580031598,-8933150.262181561,-3068000.8132407432
14738,1401704.1646136479,-10350919.697418062,-8949215.532804415,-3072903.6017885585
14739,1404834.0113772578,-10370114.814804526,-8965280.803427268,-3077806.3903363766
14740,1407963.8581408677,-10389309.932190994,-8981346.074050127,-3082709.178884195
14741,1411093.7049044785,-10408505.049577458,-8997411.34467298,-3087611.967432011
14742,1414223.5516680884,-10427700.166963922,-9013476.615295833,-3092514.7559798285
14743,1417353.3984316983,-10446895.284350386,-9029541.885918688,-3097417.544527645
14744,1420483.2451953092,-10466090.40173685,-9045607.156541541,-3102320.333075461
14747,1423613.091958919,-10485285.519123314,-9061672.427164394,-3107223.1216232786
14748,1426742.938722529,-10504480.636509782,-9077737.697787253,-3112125.910171097
14750,1429872.7854861398,-10523675.753896246,-9093802.968410106,-3117028.698718913
14753,1433002.6322497497,-10542870.87128271,-9109868.23903296,-3121931.4872667305
14754,1436132.4790133596,-10562065.988669174,-9125933.509655815,-3126834.275814547
14755,1439262.3257769707,-10581261.106055638,-9141998.780278668,-3131737.064362363
14757,1442392.1725405804,-10600456.223442104,-9158064.050901525,-3136639.8529101824
14760,1445522.0193041903,-10619651.34082857,-9174129.32152438,-3141542.641457999
14767,1448651.8660678011,-10638846.458215034,-9190194.592147233,-3146445.430005815
14769,1451781.712831411,-10658041.575601498,-9206259.862770086,-3151348.2185536325
14770,1454911.559595021,-10677236.692987962,-9222325.133392941,-3156251.007101449
14772,1458041.4063586318,-10696431.81037443,-9238390.404015798,-3161153.795649267
14774,1461171.2531222417,-10715626.927760893,-9254455.674638651,-3166056.5841970844
14775,1464301.0998858525,-10734822.045147358,-9270520.945261505,-3170959.3727449
14777,1467430.9466494625,-10754017.162533822,-9286586.21588436,-3175862.161292717
14779,1470560.7934130721,-10773212.279920286,-9302651.486507213,-3180764.9498405345
14781,1473690.6401766832,-10792407.39730675,-9318716.757130066,-3185667.7383883502
14782,1476820.486940293,-10811602.514693217,-9334782.027752925,-3190570.526936169
14784,1479950.333703903,-10830797.632079681,-9350847.298375778,-3195473.3154839864
14785,1483080.1804675136,-10849992.749466145,-9366912.568998631,-3200376.1040318026
14787,1486210.0272311238,-10869187.86685261,-9382977.839621486,-3205278.8925796193
14801,1489339.8739947337,-10888382.984239073,-9399043.11024434,-3210181.681127437
14802,1492469.7207583445,-10907578.101625541,-9415108.380867196,-3215084.469675254
14803,1495599.5675219547,-10926773.219012005,-9431173.651490051,-3219987.2582230703
14804,1498729.4142855643,-10945968.33639847,-9447238.922112904,-3224890.0467708884
14805,1501859.2610491752,-10965163.453784933,-9463304.192735758,-3229792.835318704
14806,1504989.107812785,-10984358.571171397,-9479369.463358613,-3234695.623866521
14807,1508118.954576395,-11003553.688557861,-9495434.733981466,-3239598.4124143384
14808,1511248.8013400058,-11022748.80594433,-9511500.004604323,-3244501.200962156
14809,1514378.6481036157,-11041943.923330793,-9527565.275227178,-3249403.9895099727
14810,1517508.4948672256,-11061139.040717257,-9543630.545850031,-3254306.7780577904
14812,1520638.3416308365,-11080334.158103721,-9559695.816472884,-3259209.566605606
14813,1523768.1883944464,-11099529.275490185,-9575761.08709574,-3264112.355153423
14814,1526898.0351580563,-11118724.392876653,-9591826.357718596,-3269015.1437012423
14815,1530027.8819216671,-11137919.510263117,-9607891.62834145,-3273917.932249058
14816,1533157.728685277,-11157114.627649581,-9623956.898964304,-3278820.7207968747
14817,1536287.575448888,-11176309.745036045,-9640022.169587158,-3283723.5093446905
14818,1539417.4222124978,-11195504.86242251,-9656087.44021001,-3288626.297892508
14819,1542547.268976108,-11214699.979808977,-9672152.71083287,-3293529.0864403266
14820,1545677.1157397188,-11233895.09719544,-9688217.981455723,-3298431.8749881424
14821,1548806.9625033287,-11253090.214581905,-9704283.252078576,-3303334.66353596
14822,1551936.8092669384,-11272285.331968369,-9720348.522701431,-3308237.452083777
14823,1555066.6560305492,-11291480.449354833,-9736413.793324284,-3313140.2406315925
14824,1558196.502794159,-11310675.566741297,-9752479.063947137,-3318043.02917941
14825,1561326.349557769,-11329870.684127765,-9768544.334569996,-3322945.817727228
14826,1564456.1963213799,-11349065.801514229,-9784609.60519285,-3327848.6062750444
14830,1567586.0430849898,-11368260.918900695,-9800674.875815703,-3332751.394822862
14836,1570715.8898485997,-11387456.036287157,-9816740.146438558,-3337654.183370678
14837,1573845.7366122105,-11406651.15367362,-9832805.41706141,-3342556.9719184944
14838,1576975.5833758204,-11425846.271060089,-9848870.687684268,-3347459.7604663135
14839,1580105.4301394303,-11445041.388446553,-9864935.958307123,-3352362.549014131
14840,1583235.2769030412,-11464236.505833017,-9881001.228929976,-3357265.3375619464
14841,1586365.123666651,-11483431.62321948,-9897066.49955283,-3362168.126109764
14842,1589494.970430261,-11502626.740605945,-9913131.770175684,-3367070.9146575807
14843,1592624.8171938718,-11521821.857992413,-9929197.040798541,-3371973.7032053983
14845,1595754.6639574817,-11541016.975378877,-9945262.311421394,-3376876.491753216
14846,1598884.5107210916,-11560212.09276534,-9961327.58204425,-3381779.280301032
14847,1602014.3574847025,-11579407.210151805,-9977392.852667103,-3386682.0688488483
14850,1605144.2042483124,-11598602.327538269,-9993458.123289956,-3391584.857396666
14855,1608274.0510119232,-11617797.444924733,-10009523.393912809,-3396487.6459444817
14858,1611403.8977755331,-11636992.5623112,-10025588.664535668,-3401390.4344923003
14859,1614533.744539143,-11656187.679697664,-10041653.935158521,-3406293.223040118
14860,1617663.591302754,-11675382.797084128,-10057719.205781374,-3411196.0115879336
14861,1620793.4380663638,-11694577.914470593,-10073784.47640423,-3416098.8001357503
14863,1623923.2848299737,-11713773.031857057,-10089849.747027082,-3421001.588683568
14864,1627053.1315935848,-11732968.149243522,-10105915.01764994,-3425904.3772313856
14865,1630182.9783571945,-11752163.266629988,-10121980.288272794,-3430807.1657792022
14867,1633312.8251208044,-11771358.384016452,-10138045.558895648,-3435709.95432702
14869,1636442.6718844152,-11790553.501402916,-10154110.8295185,-3440612.7428748356
14870,1639572.518648025,-11809748.61878938,-10170176.100141356,-3445515.5314226523
14871,1642702.365411635,-11828943.736175844,-10186241.370764209,-3450418.31997047
14872,1645832.2121752459,-11848138.853562312,-10202306.641387066,-3455321.1085182875
14873,1648962.0589388558,-11867333.970948776,-10218371.91200992,-3460223.897066104
14874,1652091.9057024657,-11886529.08833524,-10234437.182632774,-3465126.685613922
14876,1655221.7524660765,-11905724.205721704,-10250502.453255627,-3470029.4741617376
14877,1658351.5992296864,-11924919.323108168,-10266567.723878482,-3474932.2627095543
14878,1661481.4459932966,-11944114.440494636,-10282632.99450134,-3479835.0512573738
14879,1664611.2927569072,-11963309.5578811,-10298698.265124192,-3484737.83980519
14880,1667741.139520517,-11982504.675267564,-10314763.535747048,-3489640.628353006
14881,1670870.986284127,-12001699.792654028,-10330828.8063699,-3494543.416900824
14882,1674000.8330477378,-12020894.910040492,-10346894.076992754,-3499446.2054486396
14883,1677130.6798113477,-12040090.02742696,-10362959.347615613,-3504348.993996458
14884,1680260.5265749586,-12059285.144813422,-10379024.618238466,-3509251.7825442734
14885,1683390.3733385683,-12078480.262199888,-10395089.888861319,-3514154.5710920915
14886,1686520.2201021784,-12097675.379586352,-10411155.159484174,-3519057.359639908
14889,1689650.0668657892,-12116870.496972818,-10427220.430107027,-3523960.1481877244
14891,1692779.9136293991,-12136065.614359278,-10443285.700729879,-3528862.9367355416
14892,1695909.760393009,-12155260.731745748,-10459350.97135274,-3533765.7252833596
14894,1699039.60715662,-12174455.849132212,-10475416.241975592,-3538668.5138311754
14895,1702169.4539202298,-12193650.966518676,-10491481.512598446,-3543571.3023789935
14897,1705299.30068384,-12212846.08390514,-10507546.7832213,-3548474.0909268097
14898,1708429.1474474506,-12232041.201291604,-10523612.053844154,-3553376.879474626
14901,1711558.9942110605,-12251236.318678072,-10539677.32446701,-3558279.668022445
14903,1714688.8409746704,-12270431.436064536,-10555742.595089866,-3563182.456570262
14904,1717818.6877382812,-12289626.553451,-10571807.865712719,-3568085.245118078
14905,1720948.5345018911,-12308821.670837464,-10587873.136335572,-3572988.033665896
